,Start_Time,Start_Label,End_Time,End_Label
6715,three forty-eight pm,PM_TIME_START,four forty-eight in the afternoon,PM_TIME_END
6716,02:48 p.m.,PM_TIME_START,3:48 pm,PM_TIME_END
6717,two forty-eight p.m.,PM_TIME_START,three forty-eight pm,PM_TIME_END
6718,1:48 p.m.,PM_TIME_START,02:48 pm,PM_TIME_END
6719,one forty-eight p.m.,PM_TIME_START,two forty-eight pm,PM_TIME_END
6720,00:48,MILITARY_TIME_START,23:48,MILITARY_TIME_END
6721,00:48 hours,MILITARY_TIME_START,23:48 hours,MILITARY_TIME_END
6722,zero zero forty-eight,MILITARY_TIME_START,twenty-three hundred forty-eight,MILITARY_TIME_END
6723,zero zero four eight,MILITARY_TIME_START,twenty-three hundred four eight,MILITARY_TIME_END
6724,01:48,MILITARY_TIME_START,22:48,MILITARY_TIME_END
6725,01:48 hours,MILITARY_TIME_START,22:48 hours,MILITARY_TIME_END
6726,one hundred forty-eight,MILITARY_TIME_START,twenty-two hundred forty-eight,MILITARY_TIME_END
6727,one hundred four eight,MILITARY_TIME_START,twenty-two hundred four eight,MILITARY_TIME_END
6728,02:48,MILITARY_TIME_START,21:48,MILITARY_TIME_END
6729,02:48 hours,MILITARY_TIME_START,21:48 hours,MILITARY_TIME_END
6730,two hundred forty-eight,MILITARY_TIME_START,twenty-one hundred forty-eight,MILITARY_TIME_END
6731,two hundred four eight,MILITARY_TIME_START,twenty-one hundred four eight,MILITARY_TIME_END
6732,03:48,MILITARY_TIME_START,20:48,MILITARY_TIME_END
6733,03:48 hours,MILITARY_TIME_START,20:48 hours,MILITARY_TIME_END
6734,three hundred forty-eight,MILITARY_TIME_START,twenty hundred forty-eight,MILITARY_TIME_END
6735,three hundred four eight,MILITARY_TIME_START,twenty hundred four eight,MILITARY_TIME_END
6736,04:48,MILITARY_TIME_START,19:48,MILITARY_TIME_END
6737,04:48 hours,MILITARY_TIME_START,19:48 hours,MILITARY_TIME_END
6738,four hundred forty-eight,MILITARY_TIME_START,nineteen hundred forty-eight,MILITARY_TIME_END
6739,four hundred four eight,MILITARY_TIME_START,nineteen hundred four eight,MILITARY_TIME_END
6740,05:48,MILITARY_TIME_START,18:48,MILITARY_TIME_END
6741,05:48 hours,MILITARY_TIME_START,18:48 hours,MILITARY_TIME_END
6742,five hundred forty-eight,MILITARY_TIME_START,eighteen hundred forty-eight,MILITARY_TIME_END
6743,five hundred four eight,MILITARY_TIME_START,eighteen hundred four eight,MILITARY_TIME_END
6744,06:48,MILITARY_TIME_START,17:48,MILITARY_TIME_END
6745,06:48 hours,MILITARY_TIME_START,17:48 hours,MILITARY_TIME_END
6746,six hundred forty-eight,MILITARY_TIME_START,seventeen hundred forty-eight,MILITARY_TIME_END
6747,six hundred four eight,MILITARY_TIME_START,seventeen hundred four eight,MILITARY_TIME_END
6748,07:48,MILITARY_TIME_START,16:48,MILITARY_TIME_END
6749,07:48 hours,MILITARY_TIME_START,16:48 hours,MILITARY_TIME_END
6750,seven hundred forty-eight,MILITARY_TIME_START,sixteen hundred forty-eight,MILITARY_TIME_END
6751,seven hundred four eight,MILITARY_TIME_START,sixteen hundred four eight,MILITARY_TIME_END
6752,08:48,MILITARY_TIME_START,15:48,MILITARY_TIME_END
6753,08:48 hours,MILITARY_TIME_START,15:48 hours,MILITARY_TIME_END
6754,eight hundred forty-eight,MILITARY_TIME_START,fifteen hundred forty-eight,MILITARY_TIME_END
6755,eight hundred four eight,MILITARY_TIME_START,fifteen hundred four eight,MILITARY_TIME_END
6756,09:48,MILITARY_TIME_START,14:48,MILITARY_TIME_END
6757,09:48 hours,MILITARY_TIME_START,14:48 hours,MILITARY_TIME_END
6758,nine hundred forty-eight,MILITARY_TIME_START,fourteen hundred forty-eight,MILITARY_TIME_END
6759,nine hundred four eight,MILITARY_TIME_START,fourteen hundred four eight,MILITARY_TIME_END
6760,10:48,MILITARY_TIME_START,13:48,MILITARY_TIME_END
6761,10:48 hours,MILITARY_TIME_START,13:48 hours,MILITARY_TIME_END
6762,ten hundred forty-eight,MILITARY_TIME_START,thirteen hundred forty-eight,MILITARY_TIME_END
6763,ten hundred four eight,MILITARY_TIME_START,thirteen hundred four eight,MILITARY_TIME_END
6764,11:48,MILITARY_TIME_START,12:48,MILITARY_TIME_END
6765,11:48 hours,MILITARY_TIME_START,12:48 hours,MILITARY_TIME_END
6766,eleven hundred forty-eight,MILITARY_TIME_START,twelve hundred forty-eight,MILITARY_TIME_END
6767,eleven hundred four eight,MILITARY_TIME_START,twelve hundred four eight,MILITARY_TIME_END
6768,12:48,MILITARY_TIME_START,11:48,MILITARY_TIME_END
6769,12:48 hours,MILITARY_TIME_START,11:48 hours,MILITARY_TIME_END
6770,twelve hundred forty-eight,MILITARY_TIME_START,eleven hundred forty-eight,MILITARY_TIME_END
6771,twelve hundred four eight,MILITARY_TIME_START,eleven hundred four eight,MILITARY_TIME_END
6772,13:48,MILITARY_TIME_START,10:48,MILITARY_TIME_END
6773,13:48 hours,MILITARY_TIME_START,10:48 hours,MILITARY_TIME_END
6774,thirteen hundred forty-eight,MILITARY_TIME_START,ten hundred forty-eight,MILITARY_TIME_END
6775,thirteen hundred four eight,MILITARY_TIME_START,ten hundred four eight,MILITARY_TIME_END
6776,14:48,MILITARY_TIME_START,09:48,MILITARY_TIME_END
6777,14:48 hours,MILITARY_TIME_START,09:48 hours,MILITARY_TIME_END
6778,fourteen hundred forty-eight,MILITARY_TIME_START,nine hundred forty-eight,MILITARY_TIME_END
6779,fourteen hundred four eight,MILITARY_TIME_START,nine hundred four eight,MILITARY_TIME_END
6780,15:48,MILITARY_TIME_START,08:48,MILITARY_TIME_END
6781,15:48 hours,MILITARY_TIME_START,08:48 hours,MILITARY_TIME_END
6782,fifteen hundred forty-eight,MILITARY_TIME_START,eight hundred forty-eight,MILITARY_TIME_END
6783,fifteen hundred four eight,MILITARY_TIME_START,eight hundred four eight,MILITARY_TIME_END
6784,16:48,MILITARY_TIME_START,07:48,MILITARY_TIME_END
6785,16:48 hours,MILITARY_TIME_START,07:48 hours,MILITARY_TIME_END
6786,sixteen hundred forty-eight,MILITARY_TIME_START,seven hundred forty-eight,MILITARY_TIME_END
6787,sixteen hundred four eight,MILITARY_TIME_START,seven hundred four eight,MILITARY_TIME_END
6788,17:48,MILITARY_TIME_START,06:48,MILITARY_TIME_END
6789,17:48 hours,MILITARY_TIME_START,06:48 hours,MILITARY_TIME_END
6790,seventeen hundred forty-eight,MILITARY_TIME_START,six hundred forty-eight,MILITARY_TIME_END
6791,seventeen hundred four eight,MILITARY_TIME_START,six hundred four eight,MILITARY_TIME_END
6792,18:48,MILITARY_TIME_START,05:48,MILITARY_TIME_END
6793,18:48 hours,MILITARY_TIME_START,05:48 hours,MILITARY_TIME_END
6794,eighteen hundred forty-eight,MILITARY_TIME_START,five hundred forty-eight,MILITARY_TIME_END
6795,eighteen hundred four eight,MILITARY_TIME_START,five hundred four eight,MILITARY_TIME_END
6796,19:48,MILITARY_TIME_START,04:48,MILITARY_TIME_END
6797,19:48 hours,MILITARY_TIME_START,04:48 hours,MILITARY_TIME_END
6798,nineteen hundred forty-eight,MILITARY_TIME_START,four hundred forty-eight,MILITARY_TIME_END
6799,nineteen hundred four eight,MILITARY_TIME_START,four hundred four eight,MILITARY_TIME_END
6800,20:48,MILITARY_TIME_START,03:48,MILITARY_TIME_END
6801,20:48 hours,MILITARY_TIME_START,03:48 hours,MILITARY_TIME_END
6802,twenty hundred forty-eight,MILITARY_TIME_START,three hundred forty-eight,MILITARY_TIME_END
6803,twenty hundred four eight,MILITARY_TIME_START,three hundred four eight,MILITARY_TIME_END
6804,21:48,MILITARY_TIME_START,02:48,MILITARY_TIME_END
6805,21:48 hours,MILITARY_TIME_START,02:48 hours,MILITARY_TIME_END
6806,twenty-one hundred forty-eight,MILITARY_TIME_START,two hundred forty-eight,MILITARY_TIME_END
6807,twenty-one hundred four eight,MILITARY_TIME_START,two hundred four eight,MILITARY_TIME_END
6808,22:48,MILITARY_TIME_START,01:48,MILITARY_TIME_END
6809,22:48 hours,MILITARY_TIME_START,01:48 hours,MILITARY_TIME_END
6810,twenty-two hundred forty-eight,MILITARY_TIME_START,one hundred forty-eight,MILITARY_TIME_END
6811,twenty-two hundred four eight,MILITARY_TIME_START,one hundred four eight,MILITARY_TIME_END
6812,23:48,MILITARY_TIME_START,00:48,MILITARY_TIME_END
6813,23:48 hours,MILITARY_TIME_START,00:48 hours,MILITARY_TIME_END
6814,twenty-three hundred forty-eight,MILITARY_TIME_START,zero hundred forty-eight,MILITARY_TIME_END
6815,twenty-three hundred four eight,MILITARY_TIME_START,zero hundred four eight,MILITARY_TIME_END
6816,1:49 AM,AM_TIME_START,2:49 A.M.,AM_TIME_END
6817,one forty-nine AM,AM_TIME_START,two forty-nine A.M.,AM_TIME_END
6818,2:49 a.m.,AM_TIME_START,03:49 A.M.,AM_TIME_END
6819,two forty-nine a.m.,AM_TIME_START,three forty-nine A.M.,AM_TIME_END
6820,03:49,AM_TIME_START,4:49 am,AM_TIME_END
6821,three forty-nine,AM_TIME_START,four forty-nine am,AM_TIME_END
6822,04:49,AM_TIME_START,05:49 in the morning,AM_TIME_END
6823,four forty-nine,AM_TIME_START,five forty-nine in the morning,AM_TIME_END
6824,5:49 AM,AM_TIME_START,06:49 AM,AM_TIME_END
6825,five forty-nine AM,AM_TIME_START,six forty-nine AM,AM_TIME_END
6826,6:49 a.m.,AM_TIME_START,7:49 a.m.,AM_TIME_END
6827,six forty-nine a.m.,AM_TIME_START,seven forty-nine a.m.,AM_TIME_END
6828,07:49 am,AM_TIME_START,8:49 am,AM_TIME_END
6829,seven forty-nine am,AM_TIME_START,eight forty-nine am,AM_TIME_END
6830,8:49 am,AM_TIME_START,9:49 A.M.,AM_TIME_END
6831,eight forty-nine am,AM_TIME_START,nine forty-nine A.M.,AM_TIME_END
6832,09:49 AM,AM_TIME_START,10:49 in the morning,AM_TIME_END
6833,nine forty-nine AM,AM_TIME_START,ten forty-nine in the morning,AM_TIME_END
6834,10:49 o'clock,AM_TIME_START,11:49 A.M.,AM_TIME_END
6835,ten forty-nine o'clock,AM_TIME_START,eleven forty-nine A.M.,AM_TIME_END
6836,11:49 am,AM_TIME_START,12:49,PM_TIME_END
6837,eleven forty-nine am,AM_TIME_START,twelve forty-nine,PM_TIME_END
6838,12:49 a.m.,AM_TIME_START,1:49,AM_TIME_END
6839,twelve forty-nine a.m.,AM_TIME_START,one forty-nine,AM_TIME_END
6840,12:49None,PM_TIME_START,01:49,PM_TIME_END
6841,twelve forty-nineNone,PM_TIME_START,one forty-nine,PM_TIME_END
6842,11:49 P.M.,PM_TIME_START,12:49,AM_TIME_END
6843,eleven forty-nine P.M.,PM_TIME_START,twelve forty-nine A.M.,AM_TIME_END
6844,10:49 P.M.,PM_TIME_START,11:49,PM_TIME_END
6845,ten forty-nine P.M.,PM_TIME_START,eleven forty-nine,PM_TIME_END
6846,9:49 pm,PM_TIME_START,10:49,PM_TIME_END
6847,nine forty-nine pm,PM_TIME_START,ten forty-nine,PM_TIME_END
6848,08:49 pm,PM_TIME_START,9:49,PM_TIME_END
6849,eight forty-nine pm,PM_TIME_START,nine forty-nine,PM_TIME_END
6850,07:49 P.M.,PM_TIME_START,8:49,PM_TIME_END
6851,seven forty-nine P.M.,PM_TIME_START,eight forty-nine,PM_TIME_END
6852,06:49 P.M.,PM_TIME_START,07:49 p.m.,PM_TIME_END
6853,six forty-nine P.M.,PM_TIME_START,seven forty-nine p.m.,PM_TIME_END
6854,05:49 P.M.,PM_TIME_START,6:49 PM,PM_TIME_END
6855,five forty-nine P.M.,PM_TIME_START,six forty-nine PM,PM_TIME_END
6856,04:49 P.M.,PM_TIME_START,5:49 pm,PM_TIME_END
6857,four forty-nine P.M.,PM_TIME_START,five forty-nine pm,PM_TIME_END
6858,03:49 p.m.,PM_TIME_START,04:49 p.m.,PM_TIME_END
6859,three forty-nine p.m.,PM_TIME_START,four forty-nine p.m.,PM_TIME_END
6860,2:49,PM_TIME_START,03:49,PM_TIME_END
6861,two forty-nine,PM_TIME_START,three forty-nine,PM_TIME_END
6862,1:49 pm,PM_TIME_START,2:49 p.m.,PM_TIME_END
6863,one forty-nine pm,PM_TIME_START,two forty-nine p.m.,PM_TIME_END
6864,00:49,MILITARY_TIME_START,23:49,MILITARY_TIME_END
6865,00:49 hours,MILITARY_TIME_START,23:49 hours,MILITARY_TIME_END
6866,zero zero forty-nine,MILITARY_TIME_START,twenty-three hundred forty-nine,MILITARY_TIME_END
6867,zero zero four nine,MILITARY_TIME_START,twenty-three hundred four nine,MILITARY_TIME_END
6868,01:49,MILITARY_TIME_START,22:49,MILITARY_TIME_END
6869,01:49 hours,MILITARY_TIME_START,22:49 hours,MILITARY_TIME_END
6870,one hundred forty-nine,MILITARY_TIME_START,twenty-two hundred forty-nine,MILITARY_TIME_END
6871,one hundred four nine,MILITARY_TIME_START,twenty-two hundred four nine,MILITARY_TIME_END
6872,02:49,MILITARY_TIME_START,21:49,MILITARY_TIME_END
6873,02:49 hours,MILITARY_TIME_START,21:49 hours,MILITARY_TIME_END
6874,two hundred forty-nine,MILITARY_TIME_START,twenty-one hundred forty-nine,MILITARY_TIME_END
6875,two hundred four nine,MILITARY_TIME_START,twenty-one hundred four nine,MILITARY_TIME_END
6876,03:49,MILITARY_TIME_START,20:49,MILITARY_TIME_END
6877,03:49 hours,MILITARY_TIME_START,20:49 hours,MILITARY_TIME_END
6878,three hundred forty-nine,MILITARY_TIME_START,twenty hundred forty-nine,MILITARY_TIME_END
6879,three hundred four nine,MILITARY_TIME_START,twenty hundred four nine,MILITARY_TIME_END
6880,04:49,MILITARY_TIME_START,19:49,MILITARY_TIME_END
6881,04:49 hours,MILITARY_TIME_START,19:49 hours,MILITARY_TIME_END
6882,four hundred forty-nine,MILITARY_TIME_START,nineteen hundred forty-nine,MILITARY_TIME_END
6883,four hundred four nine,MILITARY_TIME_START,nineteen hundred four nine,MILITARY_TIME_END
6884,05:49,MILITARY_TIME_START,18:49,MILITARY_TIME_END
6885,05:49 hours,MILITARY_TIME_START,18:49 hours,MILITARY_TIME_END
6886,five hundred forty-nine,MILITARY_TIME_START,eighteen hundred forty-nine,MILITARY_TIME_END
6887,five hundred four nine,MILITARY_TIME_START,eighteen hundred four nine,MILITARY_TIME_END
6888,06:49,MILITARY_TIME_START,17:49,MILITARY_TIME_END
6889,06:49 hours,MILITARY_TIME_START,17:49 hours,MILITARY_TIME_END
6890,six hundred forty-nine,MILITARY_TIME_START,seventeen hundred forty-nine,MILITARY_TIME_END
6891,six hundred four nine,MILITARY_TIME_START,seventeen hundred four nine,MILITARY_TIME_END
6892,07:49,MILITARY_TIME_START,16:49,MILITARY_TIME_END
6893,07:49 hours,MILITARY_TIME_START,16:49 hours,MILITARY_TIME_END
6894,seven hundred forty-nine,MILITARY_TIME_START,sixteen hundred forty-nine,MILITARY_TIME_END
6895,seven hundred four nine,MILITARY_TIME_START,sixteen hundred four nine,MILITARY_TIME_END
6896,08:49,MILITARY_TIME_START,15:49,MILITARY_TIME_END
6897,08:49 hours,MILITARY_TIME_START,15:49 hours,MILITARY_TIME_END
6898,eight hundred forty-nine,MILITARY_TIME_START,fifteen hundred forty-nine,MILITARY_TIME_END
6899,eight hundred four nine,MILITARY_TIME_START,fifteen hundred four nine,MILITARY_TIME_END
6900,09:49,MILITARY_TIME_START,14:49,MILITARY_TIME_END
6901,09:49 hours,MILITARY_TIME_START,14:49 hours,MILITARY_TIME_END
6902,nine hundred forty-nine,MILITARY_TIME_START,fourteen hundred forty-nine,MILITARY_TIME_END
6903,nine hundred four nine,MILITARY_TIME_START,fourteen hundred four nine,MILITARY_TIME_END
6904,10:49,MILITARY_TIME_START,13:49,MILITARY_TIME_END
6905,10:49 hours,MILITARY_TIME_START,13:49 hours,MILITARY_TIME_END
6906,ten hundred forty-nine,MILITARY_TIME_START,thirteen hundred forty-nine,MILITARY_TIME_END
6907,ten hundred four nine,MILITARY_TIME_START,thirteen hundred four nine,MILITARY_TIME_END
6908,11:49,MILITARY_TIME_START,12:49,MILITARY_TIME_END
6909,11:49 hours,MILITARY_TIME_START,12:49 hours,MILITARY_TIME_END
6910,eleven hundred forty-nine,MILITARY_TIME_START,twelve hundred forty-nine,MILITARY_TIME_END
6911,eleven hundred four nine,MILITARY_TIME_START,twelve hundred four nine,MILITARY_TIME_END
6912,12:49,MILITARY_TIME_START,11:49,MILITARY_TIME_END
6913,12:49 hours,MILITARY_TIME_START,11:49 hours,MILITARY_TIME_END
6914,twelve hundred forty-nine,MILITARY_TIME_START,eleven hundred forty-nine,MILITARY_TIME_END
6915,twelve hundred four nine,MILITARY_TIME_START,eleven hundred four nine,MILITARY_TIME_END
6916,13:49,MILITARY_TIME_START,10:49,MILITARY_TIME_END
6917,13:49 hours,MILITARY_TIME_START,10:49 hours,MILITARY_TIME_END
6918,thirteen hundred forty-nine,MILITARY_TIME_START,ten hundred forty-nine,MILITARY_TIME_END
6919,thirteen hundred four nine,MILITARY_TIME_START,ten hundred four nine,MILITARY_TIME_END
6920,14:49,MILITARY_TIME_START,09:49,MILITARY_TIME_END
6921,14:49 hours,MILITARY_TIME_START,09:49 hours,MILITARY_TIME_END
6922,fourteen hundred forty-nine,MILITARY_TIME_START,nine hundred forty-nine,MILITARY_TIME_END
6923,fourteen hundred four nine,MILITARY_TIME_START,nine hundred four nine,MILITARY_TIME_END
6924,15:49,MILITARY_TIME_START,08:49,MILITARY_TIME_END
6925,15:49 hours,MILITARY_TIME_START,08:49 hours,MILITARY_TIME_END
6926,fifteen hundred forty-nine,MILITARY_TIME_START,eight hundred forty-nine,MILITARY_TIME_END
6927,fifteen hundred four nine,MILITARY_TIME_START,eight hundred four nine,MILITARY_TIME_END
6928,16:49,MILITARY_TIME_START,07:49,MILITARY_TIME_END
6929,16:49 hours,MILITARY_TIME_START,07:49 hours,MILITARY_TIME_END
6930,sixteen hundred forty-nine,MILITARY_TIME_START,seven hundred forty-nine,MILITARY_TIME_END
6931,sixteen hundred four nine,MILITARY_TIME_START,seven hundred four nine,MILITARY_TIME_END
6932,17:49,MILITARY_TIME_START,06:49,MILITARY_TIME_END
6933,17:49 hours,MILITARY_TIME_START,06:49 hours,MILITARY_TIME_END
6934,seventeen hundred forty-nine,MILITARY_TIME_START,six hundred forty-nine,MILITARY_TIME_END
6935,seventeen hundred four nine,MILITARY_TIME_START,six hundred four nine,MILITARY_TIME_END
6936,18:49,MILITARY_TIME_START,05:49,MILITARY_TIME_END
6937,18:49 hours,MILITARY_TIME_START,05:49 hours,MILITARY_TIME_END
6938,eighteen hundred forty-nine,MILITARY_TIME_START,five hundred forty-nine,MILITARY_TIME_END
6939,eighteen hundred four nine,MILITARY_TIME_START,five hundred four nine,MILITARY_TIME_END
6940,19:49,MILITARY_TIME_START,04:49,MILITARY_TIME_END
6941,19:49 hours,MILITARY_TIME_START,04:49 hours,MILITARY_TIME_END
6942,nineteen hundred forty-nine,MILITARY_TIME_START,four hundred forty-nine,MILITARY_TIME_END
6943,nineteen hundred four nine,MILITARY_TIME_START,four hundred four nine,MILITARY_TIME_END
6944,20:49,MILITARY_TIME_START,03:49,MILITARY_TIME_END
6945,20:49 hours,MILITARY_TIME_START,03:49 hours,MILITARY_TIME_END
6946,twenty hundred forty-nine,MILITARY_TIME_START,three hundred forty-nine,MILITARY_TIME_END
6947,twenty hundred four nine,MILITARY_TIME_START,three hundred four nine,MILITARY_TIME_END
6948,21:49,MILITARY_TIME_START,02:49,MILITARY_TIME_END
6949,21:49 hours,MILITARY_TIME_START,02:49 hours,MILITARY_TIME_END
6950,twenty-one hundred forty-nine,MILITARY_TIME_START,two hundred forty-nine,MILITARY_TIME_END
6951,twenty-one hundred four nine,MILITARY_TIME_START,two hundred four nine,MILITARY_TIME_END
6952,22:49,MILITARY_TIME_START,01:49,MILITARY_TIME_END
6953,22:49 hours,MILITARY_TIME_START,01:49 hours,MILITARY_TIME_END
6954,twenty-two hundred forty-nine,MILITARY_TIME_START,one hundred forty-nine,MILITARY_TIME_END
6955,twenty-two hundred four nine,MILITARY_TIME_START,one hundred four nine,MILITARY_TIME_END
6956,23:49,MILITARY_TIME_START,00:49,MILITARY_TIME_END
6957,23:49 hours,MILITARY_TIME_START,00:49 hours,MILITARY_TIME_END
6958,twenty-three hundred forty-nine,MILITARY_TIME_START,zero zero forty-nine,MILITARY_TIME_END
6959,twenty-three hundred four nine,MILITARY_TIME_START,zero zero four nine,MILITARY_TIME_END
6960,01:50 AM,AM_TIME_START,02:50 A.M.,AM_TIME_END
6961,one fifty AM,AM_TIME_START,two fifty A.M.,AM_TIME_END
6962,02:50 a.m.,AM_TIME_START,3:50 in the morning,AM_TIME_END
6963,two fifty a.m.,AM_TIME_START,three fifty in the morning,AM_TIME_END
6964,3:50 a.m.,AM_TIME_START,4:50 in the morning,AM_TIME_END
6965,three fifty a.m.,AM_TIME_START,four fifty in the morning,AM_TIME_END
6966,4:50 AM,AM_TIME_START,05:50 in the morning,AM_TIME_END
6967,four fifty AM,AM_TIME_START,five fifty in the morning,AM_TIME_END
6968,5:50 o'clock,AM_TIME_START,6:50 in the morning,AM_TIME_END
6969,five fifty o'clock,AM_TIME_START,six fifty in the morning,AM_TIME_END
6970,6:50 o'clock,AM_TIME_START,7:50 A.M.,AM_TIME_END
6971,six fifty o'clock,AM_TIME_START,seven fifty A.M.,AM_TIME_END
6972,07:50 a.m.,AM_TIME_START,8:50,AM_TIME_END
6973,seven fifty a.m.,AM_TIME_START,eight fifty,AM_TIME_END
6974,8:50,AM_TIME_START,9:50 in the morning,AM_TIME_END
6975,eight fifty,AM_TIME_START,nine fifty in the morning,AM_TIME_END
6976,9:50 a.m.,AM_TIME_START,10:50 AM,AM_TIME_END
6977,nine fifty a.m.,AM_TIME_START,ten fifty AM,AM_TIME_END
6978,10:50,AM_TIME_START,11:50,AM_TIME_END
6979,ten fifty,AM_TIME_START,eleven fifty,AM_TIME_END
6980,11:50,AM_TIME_START,12:50 P.M.,PM_TIME_END
6981,eleven fifty,AM_TIME_START,twelve fifty in the evening,PM_TIME_END
6982,12:50 a.m.,AM_TIME_START,01:50,AM_TIME_END
6983,twelve fifty a.m.,AM_TIME_START,one fifty,AM_TIME_END
6984,12:50None,PM_TIME_START,01:50 in the afternoon,PM_TIME_END
6985,twelve fiftyNone,PM_TIME_START,one fifty in the afternoon,PM_TIME_END
6986,11:50 at night,PM_TIME_START,12:50 in the morning,AM_TIME_END
6987,eleven fifty at night,PM_TIME_START,twelve fifty AM,AM_TIME_END
6988,10:50,PM_TIME_START,11:50 p.m.,PM_TIME_END
6989,ten fifty,PM_TIME_START,eleven fifty p.m.,PM_TIME_END
6990,09:50 at night,PM_TIME_START,10:50,PM_TIME_END
6991,nine fifty at night,PM_TIME_START,ten fifty,PM_TIME_END
6992,08:50 in the evening,PM_TIME_START,9:50 p.m.,PM_TIME_END
6993,eight fifty in the evening,PM_TIME_START,nine fifty p.m.,PM_TIME_END
6994,07:50,PM_TIME_START,08:50 PM,PM_TIME_END
6995,seven fifty,PM_TIME_START,eight fifty PM,PM_TIME_END
6996,6:50 in the evening,PM_TIME_START,07:50 P.M.,PM_TIME_END
6997,six fifty in the evening,PM_TIME_START,seven fifty P.M.,PM_TIME_END
6998,05:50 in the afternoon,PM_TIME_START,06:50 p.m.,PM_TIME_END
6999,five fifty in the afternoon,PM_TIME_START,six fifty p.m.,PM_TIME_END
7000,04:50 PM,PM_TIME_START,05:50 pm,PM_TIME_END
7001,four fifty PM,PM_TIME_START,five fifty pm,PM_TIME_END
7002,3:50 pm,PM_TIME_START,4:50 P.M.,PM_TIME_END
7003,three fifty pm,PM_TIME_START,four fifty P.M.,PM_TIME_END
7004,2:50,PM_TIME_START,3:50,PM_TIME_END
7005,two fifty,PM_TIME_START,three fifty,PM_TIME_END
7006,01:50 in the afternoon,PM_TIME_START,02:50 PM,PM_TIME_END
7007,one fifty in the afternoon,PM_TIME_START,two fifty PM,PM_TIME_END
7008,00:50,MILITARY_TIME_START,23:50,MILITARY_TIME_END
7009,00:50 hours,MILITARY_TIME_START,23:50 hours,MILITARY_TIME_END
7010,zero hundred fifty,MILITARY_TIME_START,twenty-three hundred fifty,MILITARY_TIME_END
7011,zero hundred five zero,MILITARY_TIME_START,twenty-three hundred five zero,MILITARY_TIME_END
7012,01:50,MILITARY_TIME_START,22:50,MILITARY_TIME_END
7013,01:50 hours,MILITARY_TIME_START,22:50 hours,MILITARY_TIME_END
7014,one hundred fifty,MILITARY_TIME_START,twenty-two hundred fifty,MILITARY_TIME_END
7015,one hundred five zero,MILITARY_TIME_START,twenty-two hundred five zero,MILITARY_TIME_END
7016,02:50,MILITARY_TIME_START,21:50,MILITARY_TIME_END
7017,02:50 hours,MILITARY_TIME_START,21:50 hours,MILITARY_TIME_END
7018,two hundred fifty,MILITARY_TIME_START,twenty-one hundred fifty,MILITARY_TIME_END
7019,two hundred five zero,MILITARY_TIME_START,twenty-one hundred five zero,MILITARY_TIME_END
7020,03:50,MILITARY_TIME_START,20:50,MILITARY_TIME_END
7021,03:50 hours,MILITARY_TIME_START,20:50 hours,MILITARY_TIME_END
7022,three hundred fifty,MILITARY_TIME_START,twenty hundred fifty,MILITARY_TIME_END
7023,three hundred five zero,MILITARY_TIME_START,twenty hundred five zero,MILITARY_TIME_END
7024,04:50,MILITARY_TIME_START,19:50,MILITARY_TIME_END
7025,04:50 hours,MILITARY_TIME_START,19:50 hours,MILITARY_TIME_END
7026,four hundred fifty,MILITARY_TIME_START,nineteen hundred fifty,MILITARY_TIME_END
7027,four hundred five zero,MILITARY_TIME_START,nineteen hundred five zero,MILITARY_TIME_END
7028,05:50,MILITARY_TIME_START,18:50,MILITARY_TIME_END
7029,05:50 hours,MILITARY_TIME_START,18:50 hours,MILITARY_TIME_END
7030,five hundred fifty,MILITARY_TIME_START,eighteen hundred fifty,MILITARY_TIME_END
7031,five hundred five zero,MILITARY_TIME_START,eighteen hundred five zero,MILITARY_TIME_END
7032,06:50,MILITARY_TIME_START,17:50,MILITARY_TIME_END
7033,06:50 hours,MILITARY_TIME_START,17:50 hours,MILITARY_TIME_END
7034,six hundred fifty,MILITARY_TIME_START,seventeen hundred fifty,MILITARY_TIME_END
7035,six hundred five zero,MILITARY_TIME_START,seventeen hundred five zero,MILITARY_TIME_END
7036,07:50,MILITARY_TIME_START,16:50,MILITARY_TIME_END
7037,07:50 hours,MILITARY_TIME_START,16:50 hours,MILITARY_TIME_END
7038,seven hundred fifty,MILITARY_TIME_START,sixteen hundred fifty,MILITARY_TIME_END
7039,seven hundred five zero,MILITARY_TIME_START,sixteen hundred five zero,MILITARY_TIME_END
7040,08:50,MILITARY_TIME_START,15:50,MILITARY_TIME_END
7041,08:50 hours,MILITARY_TIME_START,15:50 hours,MILITARY_TIME_END
7042,eight hundred fifty,MILITARY_TIME_START,fifteen hundred fifty,MILITARY_TIME_END
7043,eight hundred five zero,MILITARY_TIME_START,fifteen hundred five zero,MILITARY_TIME_END
7044,09:50,MILITARY_TIME_START,14:50,MILITARY_TIME_END
7045,09:50 hours,MILITARY_TIME_START,14:50 hours,MILITARY_TIME_END
7046,nine hundred fifty,MILITARY_TIME_START,fourteen hundred fifty,MILITARY_TIME_END
7047,nine hundred five zero,MILITARY_TIME_START,fourteen hundred five zero,MILITARY_TIME_END
7048,10:50,MILITARY_TIME_START,13:50,MILITARY_TIME_END
7049,10:50 hours,MILITARY_TIME_START,13:50 hours,MILITARY_TIME_END
7050,ten hundred fifty,MILITARY_TIME_START,thirteen hundred fifty,MILITARY_TIME_END
7051,ten hundred five zero,MILITARY_TIME_START,thirteen hundred five zero,MILITARY_TIME_END
